id,nombre,apellido,email,telefono,distrito,fecha_nacimiento,fecha_registro,activo
19481,Augusto,Villalba,usuario19481@ejemplo.com,828328477,Miraflores,1960-10-17,2025-02-25 00:00:00,True
19482,Constanza,Ferrández,usuario19482@ejemplo.com,399253350,San Juan de Lurigancho,1971-07-27,2026-01-28 00:00:00,True
19483,Marita,Cervantes,usuario19483@ejemplo.com,324383965,Pueblo Libre,1974-08-08,2025-09-03 00:00:00,True
19484,Morena,Padilla,usuario19484@ejemplo.com,082081416,Magdalena,2003-05-04,2025-05-30 00:00:00,True
19485,Dorotea,Talavera,usuario19485@ejemplo.com,714045777,Jesús María,1968-11-23,2024-11-12 00:00:00,True
19486,Evaristo,Solera,usuario19486@ejemplo.com,357315049,Surco,1981-07-08,2024-02-10 00:00:00,True
19487,Eli,Iglesias,usuario19487@ejemplo.com,741594885,Miraflores,1988-11-05,2026-01-08 00:00:00,True
19488,Begoña,Arellano,usuario19488@ejemplo.com,432705598,San Borja,1993-02-12,2025-08-12 00:00:00,True
19489,Marcial,Mata,usuario19489@ejemplo.com,387320752,La Molina,1979-05-16,2025-09-06 00:00:00,True
19490,Eulalia,Arana,usuario19490@ejemplo.com,143673002,Pueblo Libre,1970-12-17,2024-01-15 00:00:00,True
19491,Natalia,Morell,usuario19491@ejemplo.com,112486598,Barranco,1974-12-06,2024-07-29 00:00:00,True
19492,Bernardo,Aguilera,usuario19492@ejemplo.com,740512576,Miraflores,1959-06-02,2024-03-18 00:00:00,True
19493,Trinidad,Palmer,usuario19493@ejemplo.com,040956938,San Borja,1978-07-09,2024-11-29 00:00:00,True
19494,Calixta,Aguilera,usuario19494@ejemplo.com,963252553,Barranco,1958-06-13,2024-02-04 00:00:00,True
19495,Francisco Jose,Gonzalez,usuario19495@ejemplo.com,047389532,San Borja,1976-07-26,2025-10-07 00:00:00,True
19496,Felipa,Riba,usuario19496@ejemplo.com,490026653,Pueblo Libre,1975-04-26,2025-04-13 00:00:00,True
19497,Rómulo,Pintor,usuario19497@ejemplo.com,080077364,La Molina,2001-04-24,2024-05-20 00:00:00,True
19498,José,Romeu,usuario19498@ejemplo.com,621608681,Lince,1972-06-07,2024-04-18 00:00:00,True
19499,Custodia,Blasco,usuario19499@ejemplo.com,754350858,Callao,1983-11-13,2024-03-29 00:00:00,True
19500,Lorena,Haro,usuario19500@ejemplo.com,149586115,Miraflores,1979-12-20,2025-06-27 00:00:00,True
19501,Félix,Ochoa,usuario19501@ejemplo.com,290195346,Magdalena,1993-03-08,2026-01-31 00:00:00,True
19502,Renata,Escrivá,usuario19502@ejemplo.com,287760015,San Isidro,1965-09-26,2024-12-25 00:00:00,True
19503,Amalia,Sáenz,usuario19503@ejemplo.com,054369603,Surco,1970-05-07,2025-03-23 00:00:00,True
19504,María Pilar,Moliner,usuario19504@ejemplo.com,778274714,Magdalena,1991-03-09,2025-03-07 00:00:00,True
19505,Tania,Tapia,usuario19505@ejemplo.com,974725092,San Isidro,1966-04-27,2025-03-04 00:00:00,True
19506,Teodoro,Bejarano,usuario19506@ejemplo.com,120427236,Miraflores,2001-10-03,2024-04-08 00:00:00,True
19507,Atilio,Figueras,usuario19507@ejemplo.com,224162565,Surco,1979-10-05,2024-03-26 00:00:00,True
19508,Juan Manuel,Iniesta,usuario19508@ejemplo.com,632661053,San Juan de Lurigancho,1987-02-17,2024-05-19 00:00:00,True
19509,Ciriaco,Álvarez,usuario19509@ejemplo.com,758567161,Miraflores,1982-05-31,2025-04-28 00:00:00,True
19510,Araceli,Aznar,usuario19510@ejemplo.com,541907061,Lince,1996-12-19,2026-02-06 00:00:00,True
19511,Imelda,Moraleda,usuario19511@ejemplo.com,845132838,Callao,1994-11-23,2025-08-24 00:00:00,True
19512,Lalo,Zurita,usuario19512@ejemplo.com,759505645,Magdalena,1988-08-04,2025-11-25 00:00:00,True
19513,Malena,Pons,usuario19513@ejemplo.com,944648419,La Molina,1978-05-31,2025-07-30 00:00:00,True
19514,Damián,Carrión,usuario19514@ejemplo.com,213371680,Lince,1997-11-04,2025-07-12 00:00:00,True
19515,Bernardo,Moll,usuario19515@ejemplo.com,509438855,San Isidro,2007-06-18,2025-10-10 00:00:00,True
19516,Macario,Tamarit,usuario19516@ejemplo.com,049336044,San Borja,1986-11-16,2024-06-29 00:00:00,True
19517,Encarnita,Sanmiguel,usuario19517@ejemplo.com,586786673,La Molina,1962-03-11,2024-01-01 00:00:00,True
19518,Augusto,Teruel,usuario19518@ejemplo.com,500997389,Callao,1964-09-22,2024-03-28 00:00:00,True
19519,Marino,Gimenez,usuario19519@ejemplo.com,279727210,Callao,1972-02-02,2024-03-31 00:00:00,True
19520,Eleuterio,Lloret,usuario19520@ejemplo.com,063630727,Barranco,1958-10-13,2023-11-08 00:00:00,True
19521,Humberto,Tello,usuario19521@ejemplo.com,255830939,Barranco,1976-03-17,2024-01-23 00:00:00,True
19522,Eufemia,Carrión,usuario19522@ejemplo.com,653120198,San Borja,1970-04-21,2024-06-04 00:00:00,True
19523,Fulgencio,Benavides,usuario19523@ejemplo.com,255559659,Lince,1995-03-10,2025-08-21 00:00:00,True
19524,Cristóbal,Rivero,usuario19524@ejemplo.com,615547369,San Isidro,1976-10-06,2023-12-06 00:00:00,True
19525,Victoria,Domingo,usuario19525@ejemplo.com,028251790,San Juan de Lurigancho,1965-10-30,2024-02-18 00:00:00,True
19526,Ofelia,Barroso,usuario19526@ejemplo.com,227560301,San Isidro,1971-04-06,2025-11-07 00:00:00,True
19527,Manu,Arnau,usuario19527@ejemplo.com,826476818,Surco,1977-11-10,2025-06-30 00:00:00,True
19528,Tamara,Goicoechea,usuario19528@ejemplo.com,024310253,Callao,1989-04-10,2025-03-05 00:00:00,True
19529,Ismael,Colomer,usuario19529@ejemplo.com,790637417,Pueblo Libre,1998-01-07,2026-01-31 00:00:00,True
19530,Adela,Calvet,usuario19530@ejemplo.com,363946744,La Molina,1969-02-16,2023-09-24 00:00:00,True
19531,Elena,Gallo,usuario19531@ejemplo.com,703359692,Surco,1991-06-27,2025-01-15 00:00:00,True
19532,Elisa,Solé,usuario19532@ejemplo.com,556327605,Lince,1975-04-13,2025-08-24 00:00:00,True
19533,Plinio,Gallo,usuario19533@ejemplo.com,472459413,San Borja,1992-05-06,2023-11-16 00:00:00,True
19534,Mar,Rodriguez,usuario19534@ejemplo.com,198149835,La Molina,1997-10-13,2025-09-30 00:00:00,True
19535,Martirio,Almagro,usuario19535@ejemplo.com,118633248,Magdalena,1961-04-11,2024-12-12 00:00:00,True
19536,Espiridión,Moles,usuario19536@ejemplo.com,286587415,Callao,1993-11-23,2025-02-05 00:00:00,True
19537,Ámbar,Pellicer,usuario19537@ejemplo.com,614133352,Surco,1966-10-11,2023-11-27 00:00:00,True
19538,Carlos,Canet,usuario19538@ejemplo.com,016043938,Callao,1981-04-22,2025-03-14 00:00:00,True
19539,Amor,Cañellas,usuario19539@ejemplo.com,386365702,San Isidro,1971-04-16,2024-03-23 00:00:00,True
19540,Rita,Piñol,usuario19540@ejemplo.com,395209457,Miraflores,1967-10-14,2024-09-11 00:00:00,True
19541,Luisa,Valderrama,usuario19541@ejemplo.com,668665899,Lince,1996-11-01,2024-10-10 00:00:00,True
19542,Nerea,Ferrando,usuario19542@ejemplo.com,154881401,Barranco,1978-06-30,2024-09-06 00:00:00,True
19543,Manuel,Melero,usuario19543@ejemplo.com,665336930,Barranco,1984-10-20,2024-08-11 00:00:00,True
19544,Adoración,Ibáñez,usuario19544@ejemplo.com,662925473,San Juan de Lurigancho,1967-10-11,2024-04-07 00:00:00,True
19545,Eloísa,Castell,usuario19545@ejemplo.com,130275033,Lince,1990-12-19,2025-03-10 00:00:00,True
19546,Manu,Albero,usuario19546@ejemplo.com,485142767,La Molina,1986-08-23,2025-03-16 00:00:00,True
19547,Fernanda,Casado,usuario19547@ejemplo.com,831566676,San Isidro,1962-03-03,2025-06-09 00:00:00,True
19548,Florencio,Frutos,usuario19548@ejemplo.com,041551536,Callao,1973-08-05,2024-01-17 00:00:00,True
19549,Sabas,Mur,usuario19549@ejemplo.com,835194978,Jesús María,2006-07-17,2026-01-19 00:00:00,True
19550,Gala,Landa,usuario19550@ejemplo.com,035102688,Pueblo Libre,1998-12-25,2023-11-09 00:00:00,True
19551,Natanael,Peñas,usuario19551@ejemplo.com,649105638,Callao,1959-08-23,2025-12-09 00:00:00,True
19552,Mayte,Jurado,usuario19552@ejemplo.com,698326600,Pueblo Libre,1964-11-20,2025-07-07 00:00:00,True
19553,Florencio,Calzada,usuario19553@ejemplo.com,530320736,Lince,2006-03-13,2025-11-25 00:00:00,True
19554,Jenny,Bernat,usuario19554@ejemplo.com,491127741,San Isidro,1989-06-20,2024-10-29 00:00:00,True
19555,Modesto,Mayol,usuario19555@ejemplo.com,064745824,Callao,1992-07-15,2025-04-24 00:00:00,True
19556,Sancho,Gomez,usuario19556@ejemplo.com,820653560,Lince,1959-03-31,2023-11-04 00:00:00,True
19557,Cecilia,Caro,usuario19557@ejemplo.com,181101013,Lince,1965-10-01,2025-04-15 00:00:00,True
19558,Emilia,Diego,usuario19558@ejemplo.com,248805059,Callao,1981-10-20,2025-07-19 00:00:00,True
19559,Victoriano,Nicolau,usuario19559@ejemplo.com,410247083,San Juan de Lurigancho,1968-03-08,2024-11-22 00:00:00,True
19560,Estrella,Reig,usuario19560@ejemplo.com,311777260,San Juan de Lurigancho,1956-08-28,2026-01-28 00:00:00,True
19561,Félix,Carpio,usuario19561@ejemplo.com,698189559,Jesús María,1960-03-24,2025-10-14 00:00:00,True
19562,Dani,Valle,usuario19562@ejemplo.com,097535340,San Borja,1984-04-15,2025-08-23 00:00:00,True
19563,Azahar,Moles,usuario19563@ejemplo.com,857436810,Magdalena,1997-05-23,2023-10-18 00:00:00,True
19564,Demetrio,Monreal,usuario19564@ejemplo.com,938137726,San Isidro,2000-05-26,2024-12-31 00:00:00,True
19565,Isaías,Carvajal,usuario19565@ejemplo.com,810473113,San Borja,1978-05-09,2025-08-09 00:00:00,True
19566,Luis Miguel,Suárez,usuario19566@ejemplo.com,395812587,Barranco,1969-11-18,2024-12-04 00:00:00,True
19567,Caridad,Santamaria,usuario19567@ejemplo.com,194027712,La Molina,2005-07-21,2025-01-31 00:00:00,True
19568,Alicia,Iriarte,usuario19568@ejemplo.com,777139804,San Isidro,1968-12-19,2023-10-20 00:00:00,True
19569,Jose,Recio,usuario19569@ejemplo.com,141105331,Surco,1973-10-03,2023-10-17 00:00:00,True
19570,Sancho,Sobrino,usuario19570@ejemplo.com,778709810,San Isidro,1955-10-30,2024-04-17 00:00:00,True
19571,Jacinto,Jordá,usuario19571@ejemplo.com,547347519,Lince,1968-04-08,2023-11-02 00:00:00,True
19572,Heriberto,Casanova,usuario19572@ejemplo.com,507746389,San Borja,1985-04-26,2025-02-11 00:00:00,True
19573,Francisco Javier,Mata,usuario19573@ejemplo.com,348545237,Jesús María,1984-01-22,2024-02-24 00:00:00,True
19574,Dionisio,Arévalo,usuario19574@ejemplo.com,762568218,San Juan de Lurigancho,1958-05-25,2024-01-11 00:00:00,True
19575,David,Monreal,usuario19575@ejemplo.com,522610654,San Juan de Lurigancho,1959-02-23,2025-09-12 00:00:00,True
19576,Tito,Delgado,usuario19576@ejemplo.com,187963178,Jesús María,1990-07-06,2025-06-11 00:00:00,True
19577,Raimundo,Sola,usuario19577@ejemplo.com,385387560,San Isidro,1968-08-31,2025-09-05 00:00:00,True
19578,Salomón,Valcárcel,usuario19578@ejemplo.com,612261306,Jesús María,1979-10-04,2026-01-31 00:00:00,True
19579,Adrián,Arnau,usuario19579@ejemplo.com,471315304,Magdalena,1973-05-01,2025-06-11 00:00:00,True
19580,Gaspar,Núñez,usuario19580@ejemplo.com,423815295,Magdalena,1961-03-29,2025-10-31 00:00:00,True
19581,Maximiano,Montserrat,usuario19581@ejemplo.com,249298651,Magdalena,1955-11-11,2023-12-20 00:00:00,True
19582,Lola,Iglesia,usuario19582@ejemplo.com,083268045,Callao,2000-07-10,2024-12-04 00:00:00,True
19583,Tristán,Barral,usuario19583@ejemplo.com,832851068,Jesús María,2001-01-22,2025-09-19 00:00:00,True
19584,Purificación,Tejedor,usuario19584@ejemplo.com,298971727,Miraflores,1981-06-16,2024-07-06 00:00:00,True
19585,Inmaculada,Giménez,usuario19585@ejemplo.com,903697138,Pueblo Libre,2006-04-27,2025-12-31 00:00:00,True
19586,Guillermo,Cañas,usuario19586@ejemplo.com,446761114,Jesús María,1984-10-25,2024-07-25 00:00:00,True
19587,Inés,Sobrino,usuario19587@ejemplo.com,800620891,Barranco,1990-11-18,2025-12-06 00:00:00,True
19588,José María,Posada,usuario19588@ejemplo.com,319139839,Pueblo Libre,1981-11-08,2023-10-31 00:00:00,True
19589,Olalla,Esteban,usuario19589@ejemplo.com,859978546,Jesús María,1984-04-04,2025-06-28 00:00:00,True
19590,Felicia,Bas,usuario19590@ejemplo.com,635789405,Miraflores,1961-12-24,2023-12-13 00:00:00,True
19591,Claudio,Arrieta,usuario19591@ejemplo.com,374301740,Barranco,1971-01-19,2024-06-06 00:00:00,True
19592,Araceli,Losada,usuario19592@ejemplo.com,827610180,Pueblo Libre,1986-02-28,2025-03-22 00:00:00,True
19593,Gabino,Rios,usuario19593@ejemplo.com,494897178,San Isidro,1996-08-08,2024-12-10 00:00:00,True
19594,Cleto,Vázquez,usuario19594@ejemplo.com,687687556,San Juan de Lurigancho,1964-11-25,2024-10-12 00:00:00,True
19595,Crescencia,Riquelme,usuario19595@ejemplo.com,993994652,Miraflores,2000-03-19,2025-04-17 00:00:00,True
19596,Victor,Fuertes,usuario19596@ejemplo.com,147696609,Lince,2000-12-24,2026-01-27 00:00:00,True
19597,Adán,Mariño,usuario19597@ejemplo.com,952134501,San Juan de Lurigancho,2006-05-20,2025-03-29 00:00:00,True
19598,Albano,Báez,usuario19598@ejemplo.com,056613535,San Juan de Lurigancho,2005-09-05,2024-06-09 00:00:00,True
19599,Ignacia,Isern,usuario19599@ejemplo.com,476443853,Pueblo Libre,2000-12-30,2024-08-26 00:00:00,True
19600,Asdrubal,Albero,usuario19600@ejemplo.com,000898726,Surco,1965-12-17,2023-11-12 00:00:00,True
19601,César,Rius,usuario19601@ejemplo.com,913570933,Surco,1987-08-29,2024-04-07 00:00:00,True
19602,Abilio,Bejarano,usuario19602@ejemplo.com,156492697,San Juan de Lurigancho,1957-06-17,2024-02-20 00:00:00,True
19603,Amando,Melero,usuario19603@ejemplo.com,908091476,Jesús María,1967-01-24,2024-12-05 00:00:00,True
19604,Cándida,Domingo,usuario19604@ejemplo.com,475618101,Barranco,1963-07-05,2024-04-08 00:00:00,True
19605,Calisto,Solís,usuario19605@ejemplo.com,282674402,San Isidro,1976-04-10,2025-09-05 00:00:00,True
19606,Noelia,Acosta,usuario19606@ejemplo.com,442572658,Barranco,1956-08-18,2025-05-18 00:00:00,True
19607,Chucho,Peñalver,usuario19607@ejemplo.com,910164157,Barranco,1969-05-16,2023-11-05 00:00:00,True
19608,Paula,Soria,usuario19608@ejemplo.com,062046517,Magdalena,1979-10-09,2024-08-09 00:00:00,True
19609,María Dolores,Adán,usuario19609@ejemplo.com,357677081,Magdalena,1986-04-02,2026-01-21 00:00:00,True
19610,Adoración,Espinosa,usuario19610@ejemplo.com,495121817,La Molina,1991-09-21,2024-10-03 00:00:00,True
19611,Rosalinda,Juan,usuario19611@ejemplo.com,937290754,Lince,1956-05-28,2023-10-13 00:00:00,True
19612,Isabel,Vélez,usuario19612@ejemplo.com,548490020,San Isidro,1983-06-18,2024-04-27 00:00:00,True
19613,Rosendo,Fiol,usuario19613@ejemplo.com,533811206,La Molina,1987-10-27,2024-05-05 00:00:00,True
19614,Sandalio,Leiva,usuario19614@ejemplo.com,603210703,Surco,2007-05-21,2026-01-02 00:00:00,True
19615,Carolina,Diaz,usuario19615@ejemplo.com,245831266,Surco,1968-12-31,2025-02-16 00:00:00,True
19616,Teodora,Gutierrez,usuario19616@ejemplo.com,638838529,Pueblo Libre,1966-07-07,2023-11-17 00:00:00,True
19617,Jordán,Sales,usuario19617@ejemplo.com,663590952,Barranco,1980-08-21,2025-01-15 00:00:00,True
19618,Magdalena,Ros,usuario19618@ejemplo.com,097652718,La Molina,1978-05-19,2025-02-19 00:00:00,True
19619,Inés,Gascón,usuario19619@ejemplo.com,125771214,Miraflores,1999-09-05,2023-10-04 00:00:00,True
19620,Feliciana,Estrada,usuario19620@ejemplo.com,572261724,Callao,1989-12-29,2025-10-04 00:00:00,True
19621,Narcisa,Páez,usuario19621@ejemplo.com,196614001,Magdalena,1987-09-02,2025-09-03 00:00:00,True
19622,Pepe,Iglesias,usuario19622@ejemplo.com,845958362,San Juan de Lurigancho,1999-05-19,2025-07-01 00:00:00,True
19623,Marianela,Macias,usuario19623@ejemplo.com,400144970,San Isidro,1994-11-14,2025-06-22 00:00:00,True
19624,Xavier,Vara,usuario19624@ejemplo.com,660273480,La Molina,1996-04-05,2025-10-17 00:00:00,True
19625,Inés,Machado,usuario19625@ejemplo.com,423888709,San Borja,1995-09-16,2025-02-24 00:00:00,True
19626,Raimundo,Gracia,usuario19626@ejemplo.com,230701210,Lince,1964-01-31,2024-12-04 00:00:00,True
19627,Rubén,Zamora,usuario19627@ejemplo.com,289640552,Jesús María,1969-11-16,2024-11-09 00:00:00,True
19628,Fidel,Guerra,usuario19628@ejemplo.com,452917619,Surco,2005-10-05,2024-06-19 00:00:00,True
19629,Florencio,Larrea,usuario19629@ejemplo.com,909362043,Pueblo Libre,1996-04-15,2025-12-26 00:00:00,True
19630,Nicanor,Reyes,usuario19630@ejemplo.com,981751403,San Isidro,1985-09-13,2024-02-25 00:00:00,True
19631,Fito,Mínguez,usuario19631@ejemplo.com,174245901,Lince,2002-08-28,2025-05-06 00:00:00,True
19632,Rosaura,Escudero,usuario19632@ejemplo.com,498656901,Pueblo Libre,1991-02-11,2026-02-05 00:00:00,True
19633,Felipa,Suarez,usuario19633@ejemplo.com,366183160,San Juan de Lurigancho,1982-11-19,2025-05-13 00:00:00,True
19634,Teodosio,Prat,usuario19634@ejemplo.com,794088366,Callao,2008-03-01,2025-06-10 00:00:00,True
19635,Sol,Baró,usuario19635@ejemplo.com,115353506,Barranco,1989-05-13,2025-12-04 00:00:00,True
19636,Macario,Palacio,usuario19636@ejemplo.com,609516970,Magdalena,1956-07-10,2023-10-12 00:00:00,True
19637,Vidal,Albero,usuario19637@ejemplo.com,075792259,San Juan de Lurigancho,1956-09-03,2025-08-06 00:00:00,True
19638,Octavio,Criado,usuario19638@ejemplo.com,938160409,Callao,1999-05-23,2025-04-29 00:00:00,True
19639,Reyes,Diéguez,usuario19639@ejemplo.com,358423745,Barranco,1956-03-08,2024-12-10 00:00:00,True
19640,Rolando,Carranza,usuario19640@ejemplo.com,671589111,Pueblo Libre,1990-01-10,2025-02-13 00:00:00,True
19641,Aarón,Requena,usuario19641@ejemplo.com,592317606,Barranco,1983-07-01,2023-12-08 00:00:00,True
19642,Claudia,Ferreras,usuario19642@ejemplo.com,935997786,San Isidro,1957-08-20,2026-01-21 00:00:00,True
19643,Ascensión,Gallart,usuario19643@ejemplo.com,076730739,Callao,1994-08-04,2024-05-02 00:00:00,True
19644,Pili,Alberdi,usuario19644@ejemplo.com,371098392,Surco,1979-10-04,2024-04-20 00:00:00,True
19645,Víctor,López,usuario19645@ejemplo.com,812658019,Pueblo Libre,1963-05-06,2024-10-22 00:00:00,True
19646,Emiliano,Dueñas,usuario19646@ejemplo.com,233703083,San Borja,1981-05-21,2025-10-31 00:00:00,True
19647,Emiliana,Barrios,usuario19647@ejemplo.com,147417738,Callao,1988-06-04,2024-05-13 00:00:00,True
19648,César,Zamora,usuario19648@ejemplo.com,460355468,San Isidro,2006-05-13,2025-04-07 00:00:00,True
19649,Ana Sofía,Segovia,usuario19649@ejemplo.com,697079260,Miraflores,1992-02-11,2025-01-08 00:00:00,True
19650,Virginia,Anglada,usuario19650@ejemplo.com,458344115,Surco,1982-02-03,2024-04-01 00:00:00,True
19651,Sergio,Paredes,usuario19651@ejemplo.com,575790615,Pueblo Libre,1979-10-08,2025-11-04 00:00:00,True
19652,Cristian,Alfaro,usuario19652@ejemplo.com,437896267,Callao,1978-08-11,2024-11-08 00:00:00,True
19653,Jordana,Uría,usuario19653@ejemplo.com,265449695,Pueblo Libre,1957-04-20,2025-10-23 00:00:00,True
19654,Samu,Romeu,usuario19654@ejemplo.com,416166256,Jesús María,1991-07-29,2023-12-21 00:00:00,True
19655,Reyes,Melero,usuario19655@ejemplo.com,504198630,Lince,1958-01-28,2023-11-24 00:00:00,True
19656,Isabel,Morán,usuario19656@ejemplo.com,197517851,San Isidro,2006-05-05,2024-11-24 00:00:00,True
19657,Florentino,Aguilera,usuario19657@ejemplo.com,898713138,Barranco,1974-05-06,2023-10-06 00:00:00,True
19658,Trinidad,Infante,usuario19658@ejemplo.com,563308141,Surco,1989-05-04,2024-09-26 00:00:00,True
19659,Rosendo,Baena,usuario19659@ejemplo.com,192721893,San Isidro,1991-01-09,2023-10-21 00:00:00,True
19660,Milagros,Aragonés,usuario19660@ejemplo.com,012790011,Jesús María,1958-12-19,2025-10-08 00:00:00,True
19661,Alejo,Pombo,usuario19661@ejemplo.com,463285501,Callao,1959-04-19,2024-06-10 00:00:00,True
19662,Mauricio,Lladó,usuario19662@ejemplo.com,771253790,San Isidro,1999-04-10,2024-01-30 00:00:00,True
19663,Cesar,Casado,usuario19663@ejemplo.com,520925102,Miraflores,2003-04-04,2024-02-12 00:00:00,True
19664,Socorro,Cañete,usuario19664@ejemplo.com,633294851,Magdalena,1983-03-09,2024-10-17 00:00:00,True
19665,Silvio,Riquelme,usuario19665@ejemplo.com,364149733,Barranco,1998-03-28,2023-11-13 00:00:00,True
19666,Ignacio,Céspedes,usuario19666@ejemplo.com,403415268,Pueblo Libre,1995-03-22,2025-09-23 00:00:00,True
19667,Victoria,Rodrigo,usuario19667@ejemplo.com,924667918,Surco,1970-06-29,2025-11-21 00:00:00,True
19668,Gabriel,Pagès,usuario19668@ejemplo.com,806631858,Pueblo Libre,1981-10-26,2024-08-15 00:00:00,True
19669,Ernesto,Pont,usuario19669@ejemplo.com,220714250,Barranco,1962-06-19,2025-01-19 00:00:00,True
19670,Purificación,Aragón,usuario19670@ejemplo.com,366782228,Pueblo Libre,1986-07-27,2025-12-14 00:00:00,True
19671,Graciano,Bermúdez,usuario19671@ejemplo.com,109960615,Lince,1964-06-24,2024-12-03 00:00:00,True
19672,Alex,Mateu,usuario19672@ejemplo.com,261001206,Barranco,1962-03-04,2024-04-05 00:00:00,True
19673,Domingo,Chamorro,usuario19673@ejemplo.com,505568796,San Borja,2000-05-09,2024-12-11 00:00:00,True
19674,Fortunato,Hierro,usuario19674@ejemplo.com,172929536,San Borja,1979-10-23,2025-11-05 00:00:00,True
19675,Lourdes,Ruiz,usuario19675@ejemplo.com,180956645,Miraflores,1957-07-18,2025-02-27 00:00:00,True
19676,Luciano,Landa,usuario19676@ejemplo.com,780856452,Surco,1959-05-19,2024-07-31 00:00:00,True
19677,María Dolores,Quintero,usuario19677@ejemplo.com,851264613,Magdalena,1985-08-20,2024-04-02 00:00:00,True
19678,Cebrián,Ferrández,usuario19678@ejemplo.com,263196598,San Borja,1997-02-14,2024-10-18 00:00:00,True
19679,Tadeo,Aznar,usuario19679@ejemplo.com,860557761,Miraflores,1967-10-02,2024-12-04 00:00:00,True
19680,Dani,Pedrero,usuario19680@ejemplo.com,915404942,Callao,1999-01-09,2025-05-06 00:00:00,True
19681,Viviana,Verdejo,usuario19681@ejemplo.com,091763922,Lince,1994-01-22,2023-10-13 00:00:00,True
19682,Jesús,Pujadas,usuario19682@ejemplo.com,721551824,Pueblo Libre,1988-10-17,2024-02-02 00:00:00,True
